Time_Start,Time_End,OPR-OCH,PREBER Value,QAVG Value
2024-01-10 17:06:00,2024-01-10 17:21:00,-16.649358974358947,2.667307692307694e-07,14.00705128205129
2024-01-10 17:22:00,2024-01-10 17:37:00,-16.592021276595695,2.6000000000000053e-07,14.0120744680851
2024-01-10 17:38:00,2024-01-10 17:53:00,-16.596808510638244,2.6000000000000053e-07,14.019999999999984
2024-01-10 17:54:00,2024-01-10 17:59:00,-16.561428571428582,2.5999999999999984e-07,14.019999999999989
2024-01-10 18:00:00,2024-01-10 18:15:00,-16.5,2.6000000000000053e-07,14.019999999999984
2024-01-10 18:16:00,2024-01-10 18:31:00,-16.489010989011,2.600000000000005e-07,14.010989010989048
2024-01-10 18:32:00,2024-01-10 18:47:00,-16.40108695652179,2.645652173913053e-07,14.010000000000037
2024-01-10 18:48:00,2024-01-10 18:59:00,-16.40000000000004,2.700000000000003e-07,14.009999999999993
2024-01-10 19:00:00,2024-01-10 19:15:00,-16.400000000000055,2.700000000000008e-07,14.010000000000037
2024-01-10 19:16:00,2024-01-10 19:31:00,-16.400000000000055,2.700000000000008e-07,14.01000000000004
2024-01-10 19:32:00,2024-01-10 19:47:00,-16.400000000000055,2.700000000000008e-07,14.01000000000004
2024-01-10 19:48:00,2024-01-10 19:59:00,-16.40000000000004,2.700000000000003e-07,14.009999999999993
2024-01-10 20:00:00,2024-01-10 20:15:00,-16.400000000000052,2.7000000000000075e-07,14.01000000000003
