Time_Start,Time_End,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
2024-01-26 04:35:37,2024-01-26 04:49:58,0.008053253165605099,0.0038486409808917202,3.557068643312104e-05,1.6248087834394906e-05,0.0,0.0,0.0,0.0
2024-01-26 04:50:01,2024-01-26 05:04:59,0.008028983451219517,0.0038519163292682936,4.232362847560979e-05,1.4739087621951215e-05,0.0,0.0,0.0,0.0
2024-01-26 05:05:10,2024-01-26 05:19:56,0.008064316617283953,0.003869714432098766,4.2635339506172844e-05,1.3785405864197528e-05,0.0,0.0,0.0,0.0
2024-01-26 05:20:07,2024-01-26 05:34:54,0.00804812141975309,0.003871942833333333,4.179340148148149e-05,1.3868916913580247e-05,0.0,0.0,0.0,0.0
2024-01-26 05:35:05,2024-01-26 05:49:49,0.00804731998148148,0.003859832320987655,4.4040664629629624e-05,1.3910334506172838e-05,0.0,0.0,0.0,0.0
2024-01-26 05:50:00,2024-01-26 06:04:59,0.008039499478787876,0.0037932462545454547,4.834842412121212e-05,1.4656530606060615e-05,0.0,0.0,0.0,0.0
2024-01-26 06:05:11,2024-01-26 06:19:55,0.008063367654320992,0.0037709381666666646,5.311428796296296e-05,1.5605415740740737e-05,0.0,0.0,0.0,0.0
2024-01-26 06:20:06,2024-01-26 06:34:59,0.007981788179012347,0.0037114791790123463,5.618403722222223e-05,1.6058396358024697e-05,0.0,0.0,0.0,0.0
2024-01-26 06:35:10,2024-01-26 06:49:57,0.007924470602484477,0.0036091042360248443,6.164866956521737e-05,1.6078256645962743e-05,0.0,0.0,0.0,0.0
2024-01-26 06:50:00,2024-01-26 07:04:57,0.008084669962962962,0.0036570172407407414,7.321657345679008e-05,1.527317598765432e-05,0.0,0.0,0.0,0.0
2024-01-26 07:05:00,2024-01-26 07:19:55,0.00819025213253012,0.003699649554216866,8.369354981927712e-05,1.4602954457831332e-05,0.0,0.0,0.0,0.0
2024-01-26 07:20:06,2024-01-26 07:34:57,0.008197121248520706,0.003722976556213014,8.950543337278104e-05,1.271590526627219e-05,0.0,0.0,0.0,0.0
2024-01-26 07:35:00,2024-01-26 07:49:58,0.008517892631578948,0.003956614538011698,9.758759771929825e-05,1.1699700017543862e-05,0.0,0.0,0.0,0.0
2024-01-26 07:50:01,2024-01-26 08:04:57,0.008687843064705878,0.004159322641176468,9.730204176470594e-05,1.0494776094117643e-05,0.0,0.0,0.0,0.0
2024-01-26 08:05:08,2024-01-26 08:19:52,0.00859421123214286,0.004157961791666665,4.35726508452381e-05,2.295031230357143e-05,0.0,0.0,0.0,0.0
2024-01-26 08:20:02,2024-01-26 08:34:55,0.008241628142857137,0.003962982904761908,6.88449828571428e-06,3.103421547619047e-05,0.0,0.0,0.0,0.0
2024-01-26 08:35:05,2024-01-26 08:49:52,0.007762451529761907,0.0036118338630952394,6.726977488095236e-06,3.1452595059523794e-05,0.0,0.0,0.0,0.0
2024-01-26 08:50:03,2024-01-26 09:04:57,0.0076271707239263815,0.003482432134969324,7.198649901840496e-06,3.316209748466258e-05,0.0,0.0,0.0,0.0
2024-01-26 09:05:00,2024-01-26 09:19:54,0.007729051310975614,0.0035785731524390256,7.315403189024397e-06,3.319610829268292e-05,0.0,0.0,0.0,0.0
2024-01-26 09:20:05,2024-01-26 09:34:49,0.007898844456790123,0.0037175512407407406,7.498925358024691e-06,3.2844931728395066e-05,0.0,0.0,0.0,0.0
2024-01-26 09:35:00,2024-01-26 09:49:51,0.007934389703030302,0.0037816230969696936,7.427998351515152e-06,3.245144769696971e-05,0.0,0.0,0.0,0.0
2024-01-26 09:50:02,2024-01-26 10:04:56,0.007994219245283022,0.0037977920691823906,7.79153971069182e-06,3.3218758238993713e-05,0.0,0.0,0.0,0.0
2024-01-26 10:05:06,2024-01-26 10:19:56,0.007926906404255318,0.0037626419716312058,8.513300070921984e-06,3.168513141843971e-05,0.0,0.0,0.0,0.0
2024-01-26 10:20:08,2024-01-26 10:34:59,0.007783625705521467,0.0036789602453987723,9.301372987730057e-06,2.976631595092025e-05,0.0,0.0,0.0,0.0
2024-01-26 10:35:01,2024-01-26 10:49:59,0.007770686365269462,0.0036801354251497003,9.766199520958084e-06,2.9207926047904185e-05,0.0,0.0,0.0,0.0
2024-01-26 10:50:10,2024-01-26 11:04:48,0.007864650968553459,0.003757039106918236,9.836055188679246e-06,2.9059946540880527e-05,0.0,0.0,0.0,0.0
2024-01-26 11:05:01,2024-01-26 11:19:53,0.007889548444444444,0.0038257504017094007,8.843268136752137e-06,2.8674720940170928e-05,0.0,0.0,0.0,0.0
2024-01-26 11:20:05,2024-01-26 11:34:59,0.007926758767741935,0.003862330496774195,8.145753322580647e-06,2.4228116903225807e-05,0.0,0.0,0.0,0.0
2024-01-26 11:35:02,2024-01-26 11:49:59,0.007764746619047615,0.003747711346938776,7.64290319727891e-06,2.0022200408163266e-05,0.0,0.0,0.0,0.0
2024-01-26 11:50:02,2024-01-26 12:04:56,0.007777823974842763,0.0037759663647798747,7.73199323899371e-06,1.7499012389937105e-05,0.0,0.0,0.0,0.0
2024-01-26 12:05:00,2024-01-26 12:12:03,0.007931624828571428,0.0038884854285714285,7.712180757142856e-06,1.682389128571428e-05,0.0,0.0,0.0,0.0
